postcode,regional_category,irsd_score,irsd_decile,seifa_population,total_population,median_hhd_income_weekly,median_mortgage_monthly,median_rent_weekly,one_parent_families,total_families,total_mortgage_dwellings,total_rental_dwellings,total_unemployed,total_labour_force,unemployment_rate,single_parent_pct,rent_to_income_ratio,unemployment_rate_log,rent_to_income_ratio_log,total_population_log,rent_to_income_winsor,rent_to_income_final,unemployment_rate_sqrt,cluster,risk_profile
3665,Regional Centres and Other Regional Areas,1031.8003717,7,397.0,397.0,1000.0,265.0,1261.0,39.0,304.0,41.0,7.0,5.0,191.0,0.0262,0.1283,1.261,0.02586265952572737,0.8158071932958327,5.986452005284438,1.261,0.8158071932958327,0.16186414056238646,3,medium-high
3666,Regional Centres and Other Regional Areas,976.56687131,4,5142.0,5142.0,1200.0,250.0,1153.0,538.0,3631.0,561.0,400.0,70.0,2237.0,0.0313,0.1482,0.9608,0.030820142339886263,0.6733525532317658,8.545391845774915,0.9608,0.6733525532317658,0.17691806012954134,0,high
3669,Regional Centres and Other Regional Areas,982.05160787,4,1475.0,1475.0,1300.0,250.0,1059.0,128.0,987.0,159.0,79.0,29.0,613.0,0.0473,0.1297,0.8146,0.04621542379696299,0.5958650577533915,7.297091005160418,0.8146,0.5958650577533915,0.21748563170931545,3,medium-high
3670,Regional Centres and Other Regional Areas,1005.9137674,6,596.0,596.0,1300.0,260.0,1312.0,51.0,465.0,97.0,27.0,10.0,306.0,0.0327,0.1097,1.0092,0.03217673169522125,0.6977366328937527,6.391917113392602,1.0092,0.6977366328937527,0.18083141320025126,3,medium-high
3672,Regional Centres and Other Regional Areas,950.4355162,3,10822.0,10822.0,1253.0,250.0,1142.0,1335.0,7478.0,1241.0,1190.0,171.0,4615.0,0.0371,0.1785,0.9114,0.03642835661355149,0.6478359578499422,9.289428778295147,0.9114,0.6478359578499422,0.19261360284258222,0,high
3673,Regional Centres and Other Regional Areas,1025.6902277,7,1818.0,1818.0,1500.0,200.0,1351.0,110.0,1424.0,250.0,58.0,23.0,940.0,0.0245,0.0772,0.9007,0.024204688696817394,0.6422222393746548,7.506042178518122,0.9007,0.6422222393746548,0.15652475842498528,2,low
3675,Regional Centres and Other Regional Areas,1034.3660474,7,1936.0,1936.0,1408.0,250.0,1505.0,140.0,1566.0,304.0,58.0,25.0,1022.0,0.0245,0.0894,1.0689,0.024204688696817394,0.7270170650675605,7.5688956634069955,1.0689,0.7270170650675605,0.15652475842498528,2,low
3677,Regional Centres and Other Regional Areas,958.40032791,3,19214.0,19214.0,1300.0,260.0,1218.0,2639.0,13913.0,2367.0,2256.0,317.0,8880.0,0.0357,0.1897,0.9369,0.03507752661269611,0.6610887568660564,9.863446502998944,0.9369,0.6610887568660564,0.18894443627691185,0,high
3678,Regional Centres and Other Regional Areas,1058.6427424,9,6568.0,6568.0,1600.0,250.0,1658.0,364.0,5319.0,853.0,197.0,54.0,3479.0,0.0155,0.0684,1.0362,0.015381102038302324,0.7110853256909583,8.790116892892472,1.0362,0.7110853256909583,0.12449899597988733,2,low
3682,Regional Centres and Other Regional Areas,1000.7501738,5,645.0,645.0,1300.0,230.0,1509.0,38.0,521.0,102.0,21.0,8.0,350.0,0.0229,0.0729,1.1608,0.02264173048082465,0.7704785234962688,6.470799503782602,1.1608,0.7704785234962688,0.15132745950421556,3,medium-high
3683,Regional Centres and Other Regional Areas,997.30715724,5,1748.0,1748.0,1300.0,260.0,1338.0,140.0,1330.0,301.0,86.0,34.0,851.0,0.04,0.1053,1.0292,0.039220713153281295,0.7076416267103978,7.466799475018602,1.0292,0.7076416267103978,0.2,3,medium-high
3685,Regional Centres and Other Regional Areas,984.30583439,4,2935.0,2935.0,1300.0,250.0,1351.0,322.0,2218.0,399.0,221.0,40.0,1414.0,0.0283,0.1452,1.0392,0.027906953253007873,0.7125575740797686,7.984803389734406,1.0392,0.7125575740797686,0.16822603841260722,0,high
3687,Regional Centres and Other Regional Areas,993.32351337,5,1061.0,1061.0,1473.0,230.0,1280.0,93.0,828.0,155.0,67.0,13.0,486.0,0.0267,0.1123,0.869,0.02634977532278202,0.6254035284734258,6.967909201801884,0.869,0.6254035284734258,0.16340134638368192,3,medium-high
3688,Regional Centres and Other Regional Areas,1048.5388307,8,1334.0,1334.0,1517.0,280.0,1765.0,58.0,1061.0,238.0,40.0,12.0,737.0,0.0163,0.0547,1.1635,0.016168581161583706,0.7717272806828024,7.19668657083435,1.1635,0.7717272806828024,0.12767145334803703,2,low
3690,Regional Centres and Other Regional Areas,951.81570237,3,35051.0,35051.0,1385.0,285.0,1400.0,5282.0,26733.0,4394.0,4907.0,802.0,17080.0,0.047,0.1976,1.0108,0.045928931888399804,0.6985326528362831,10.46458795217574,1.0108,0.6985326528362831,0.216794833886788,0,high
3691,Regional Centres and Other Regional Areas,1069.3350842,9,12771.0,12771.0,1713.0,340.0,2076.0,831.0,10259.0,1981.0,607.0,148.0,6899.0,0.0215,0.081,1.2119,0.021272135275539696,0.7938518746815775,9.455010553834672,1.2119,0.7938518746815775,0.14662878298615178,2,low
3695,Regional Centres and Other Regional Areas,1078.4431705,10,488.0,488.0,1517.0,245.0,1823.0,28.0,427.0,61.0,14.0,3.0,279.0,0.0108,0.0656,1.2017,0.010742096531902109,0.7892297892369897,6.192362489474872,1.2017,0.7892297892369897,0.10392304845413264,2,low
3697,Regional Centres and Other Regional Areas,1041.8245684,8,568.0,568.0,1400.0,220.0,1375.0,35.0,434.0,75.0,15.0,5.0,267.0,0.0187,0.0806,0.9821,0.018527304613883622,0.6841568887218127,6.343880434126331,0.9821,0.6841568887218127,0.13674794331177342,3,medium-high
3698,Regional Centres and Other Regional Areas,1060.5488496,9,1012.0,1012.0,1300.0,285.0,1392.0,52.0,729.0,140.0,57.0,14.0,479.0,0.0292,0.0713,1.0708,0.02878180142545205,0.7279350060456092,6.920671504248683,1.0708,0.7279350060456092,0.17088007490635063,2,low
3699,Regional Centres and Other Regional Areas,995.0236516,5,1242.0,1242.0,910.0,280.0,1017.0,102.0,634.0,119.0,119.0,7.0,596.0,0.0117,0.1609,1.1176,0.011632084229707653,0.7502833719307545,7.1252830915107115,1.1176,0.7502833719307545,0.10816653826391968,3,medium-high
3700,Regional Centres and Other Regional Areas,963.65628399,3,1403.0,1403.0,1213.0,240.0,1223.0,131.0,1010.0,170.0,99.0,29.0,634.0,0.0457,0.1297,1.0082,0.04468651762240602,0.6972387984631989,7.247080584585756,1.0082,0.6972387984631989,0.2137755832643195,3,medium-high
3701,Regional Centres and Other Regional Areas,1019.5332415,7,1101.0,1101.0,1300.0,190.0,1381.0,39.0,785.0,123.0,35.0,11.0,524.0,0.021,0.0497,1.0623,0.020782539182528505,0.7238218648278643,7.00488198971286,1.0623,0.7238218648278643,0.14491376746189438,3,medium-high
3704,Regional Centres and Other Regional Areas,1023.994037,7,26.0,26.0,1491.0,305.0,1333.0,4.0,10.0,4.0,0.0,0.0,16.0,0.0,0.4,0.894,0.0,0.6386909947638865,3.295836866004329,0.894,0.6386909947638865,0.0,1,medium-low
3705,Regional Centres and Other Regional Areas,1023.994037,7,254.0,254.0,1062.0,130.0,1281.0,7.0,141.0,28.0,4.0,4.0,133.0,0.0301,0.0496,1.2062,0.029655884907510657,0.7912715785531442,5.541263545158426,1.2062,0.7912715785531442,0.17349351572897473,3,medium-high
3707,Regional Centres and Other Regional Areas,976.75224688,4,1871.0,1871.0,897.0,200.0,1111.0,150.0,1295.0,178.0,139.0,37.0,863.0,0.0429,0.1158,1.2386,0.04200529414503013,0.80585067047303,7.534762657037537,1.2386,0.80585067047303,0.2071231517720798,3,medium-high
3708,Regional Centres and Other Regional Areas,1023.994037,7,66.0,66.0,535.0,250.0,974.0,4.0,48.0,12.0,7.0,0.0,33.0,0.0,0.0833,1.8206,0.0,1.0369496282760027,4.204692619390966,1.8206,1.0369496282760027,0.0,1,medium-low
3709,Regional Centres and Other Regional Areas,1014.4109046,6,307.0,307.0,1049.0,170.0,1187.0,14.0,183.0,22.0,17.0,0.0,138.0,0.0,0.0765,1.1316,0.0,0.7568728714404901,5.730099782973575,1.1316,0.7568728714404901,0.0,1,medium-low
3711,Regional Centres and Other Regional Areas,1023.733545,7,591.0,591.0,1733.0,348.0,1367.0,33.0,415.0,88.0,26.0,9.0,276.0,0.0326,0.0795,0.7888,0.03207989346341168,0.581545003978643,6.3835066348840055,0.7888,0.581545003978643,0.18055470085267789,2,low
3712,Regional Centres and Other Regional Areas,998.22273824,5,354.0,354.0,975.0,248.0,1067.0,18.0,232.0,41.0,29.0,5.0,165.0,0.0303,0.0776,1.0944,0.0298500219688853,0.7392671161734985,5.872117789475416,1.0944,0.7392671161734985,0.17406895185529211,3,medium-high
3713,Regional Centres and Other Regional Areas,937.58251513,2,1023.0,1023.0,1188.0,250.0,946.0,99.0,597.0,110.0,108.0,22.0,414.0,0.0531,0.1658,0.7963,0.05173819540441444,0.5857289937926529,6.931471805599453,0.7963,0.5857289937926529,0.23043437243605824,0,high
3714,Regional Centres and Other Regional Areas,991.10352393,5,3749.0,3749.0,1324.0,250.0,1155.0,362.0,2737.0,442.0,290.0,51.0,1674.0,0.0305,0.1323,0.8724,0.030044121348376668,0.6272210304437784,8.229511118964457,0.8724,0.6272210304437784,0.1746424919657298,0,high
3715,Regional Centres and Other Regional Areas,1028.0156659,7,371.0,371.0,1500.0,271.0,1187.0,18.0,283.0,53.0,12.0,6.0,185.0,0.0324,0.0636,0.7913,0.031886188862321745,0.5829416132389194,5.918893854273146,0.7913,0.5829416132389194,0.18,3,medium-high
3717,Regional Centres and Other Regional Areas,987.4859858,5,3544.0,3544.0,1500.0,300.0,1216.0,357.0,2485.0,466.0,192.0,78.0,1552.0,0.0503,0.1437,0.8107,0.04907583764659263,0.5937135108444598,8.173293438966228,0.8107,0.5937135108444598,0.22427661492005804,0,high
3718,Regional Centres and Other Regional Areas,1024.6448851,7,91.0,91.0,1733.0,351.0,1249.0,7.0,67.0,3.0,3.0,0.0,49.0,0.0,0.1045,0.7207,0.0,0.5427311847769749,4.5217885770490405,0.7207,0.5427311847769749,0.0,1,medium-low
3719,Regional Centres and Other Regional Areas,1015.3872867,6,420.0,420.0,1240.0,235.0,1268.0,31.0,324.0,48.0,10.0,5.0,214.0,0.0234,0.0957,1.0226,0.023130417388854383,0.704383812485933,6.042632833682381,1.0226,0.704383812485933,0.15297058540778355,3,medium-high
3720,Regional Centres and Other Regional Areas,1005.786513,6,666.0,666.0,1300.0,296.0,1315.0,37.0,488.0,80.0,25.0,6.0,341.0,0.0176,0.0758,1.0115,0.017446913603720648,0.6988807124077059,6.502790045915623,1.0115,0.6988807124077059,0.132664991614216,3,medium-high
3722,Regional Centres and Other Regional Areas,1024.2925926,7,5815.0,5815.0,1600.0,331.0,1360.0,509.0,4281.0,701.0,466.0,51.0,2789.0,0.0183,0.1189,0.85,0.01813457019548269,0.6151856390902335,8.668368019213355,0.85,0.6151856390902335,0.13527749258468683,2,low
3723,Regional Centres and Other Regional Areas,1035.8802851,7,3727.0,3727.0,1328.0,273.0,1293.0,186.0,2106.0,389.0,125.0,30.0,1580.0,0.019,0.0883,0.9736,0.01882175424058776,0.67985928623301,8.223627175805483,0.9736,0.67985928623301,0.13784048752090222,2,low
3725,Regional Centres and Other Regional Areas,1023.9259849,7,645.0,645.0,1421.0,200.0,1475.0,23.0,491.0,77.0,23.0,10.0,306.0,0.0327,0.0468,1.038,0.03217673169522125,0.7119689348005331,6.470799503782602,1.038,0.7119689348005331,0.18083141320025126,3,medium-high
3726,Regional Centres and Other Regional Areas,1012.0534036,6,411.0,411.0,953.0,231.0,1112.0,30.0,318.0,52.0,15.0,9.0,186.0,0.0484,0.0943,1.1668,0.04726519246711422,0.7732514248016068,6.021023349349527,1.1668,0.7732514248016068,0.22,3,medium-high
3727,Regional Centres and Other Regional Areas,978.19361188,4,303.0,303.0,1224.0,210.0,1087.0,34.0,235.0,35.0,6.0,4.0,129.0,0.031,0.1447,0.8881,0.030529205034822874,0.6355710324223495,5.717027701406222,0.8881,0.6355710324223495,0.17606816861659008,3,medium-high
3728,Regional Centres and Other Regional Areas,922.10765459,2,687.0,687.0,1021.0,150.0,1190.0,89.0,543.0,97.0,29.0,14.0,315.0,0.0444,0.1639,1.1655,0.04344255784283673,0.7726512816725443,6.5337888379333435,1.1655,0.7726512816725443,0.21071307505705478,0,high
3730,Regional Centres and Other Regional Areas,981.98376192,4,9719.0,9719.0,1443.0,290.0,1192.0,921.0,7237.0,1102.0,848.0,110.0,4048.0,0.0272,0.1273,0.8261,0.026836653953559674,0.6021825451858513,9.181940897454485,0.8261,0.6021825451858513,0.1649242250247064,0,high
3732,Regional Centres and Other Regional Areas,972.87679047,4,608.0,608.0,1300.0,200.0,1381.0,59.0,461.0,95.0,31.0,8.0,314.0,0.0255,0.128,1.0623,0.025180298530298247,0.7238218648278643,6.411818267709897,1.0623,0.7238218648278643,0.15968719422671313,3,medium-high
3733,Regional Centres and Other Regional Areas,1016.5783351,6,220.0,220.0,1083.0,200.0,1137.0,19.0,162.0,17.0,17.0,3.0,115.0,0.0261,0.1173,1.0499,0.025765207886026414,0.7177910114727053,5.3981627015177525,1.0499,0.7177910114727053,0.16155494421403513,3,medium-high
3735,Regional Centres and Other Regional Areas,1027.2690757,7,638.0,638.0,1300.0,265.0,1531.0,52.0,522.0,59.0,41.0,9.0,374.0,0.0241,0.0996,1.1777,0.023814178099254877,0.7782692739767676,6.459904454377535,1.1777,0.7782692739767676,0.15524174696260024,3,medium-high
3737,Regional Centres and Other Regional Areas,993.00857232,5,4426.0,4426.0,1400.0,250.0,1211.0,408.0,3377.0,496.0,370.0,54.0,2154.0,0.0251,0.1208,0.865,0.024790168807218786,0.6232610530957788,8.395477432732141,0.865,0.6232610530957788,0.1584297951775486,2,low
3738,Regional Centres and Other Regional Areas,985.5528287,4,197.0,197.0,1454.0,183.0,1406.0,16.0,146.0,29.0,11.0,4.0,107.0,0.0374,0.1096,0.967,0.036717582935162765,0.676509539406922,5.288267030694535,0.967,0.676509539406922,0.19339079605813717,3,medium-high
3739,Regional Centres and Other Regional Areas,985.5528287,4,239.0,239.0,1600.0,225.0,1362.0,27.0,161.0,19.0,9.0,3.0,120.0,0.025,0.1677,0.8512,0.0246926125903715,0.615834077457275,5.480638923341991,0.8512,0.615834077457275,0.15811388300841897,3,medium-high
3740,Regional Centres and Other Regional Areas,1065.7685241,9,1183.0,1183.0,1625.0,380.0,1567.0,83.0,927.0,156.0,74.0,10.0,644.0,0.0155,0.0895,0.9643,0.015381102038302324,0.6751359477580936,7.076653815443951,0.9643,0.6751359477580936,0.12449899597988733,2,low
3741,Regional Centres and Other Regional Areas,1050.1522965,8,3426.0,3426.0,1573.0,300.0,1389.0,232.0,2294.0,365.0,306.0,29.0,1660.0,0.0175,0.1011,0.883,0.017348638334613004,0.6328662496750154,8.139440521874608,0.883,0.6328662496750154,0.13228756555322954,2,low
3744,Regional Centres and Other Regional Areas,1056.3578868,8,522.0,522.0,1400.0,275.0,1615.0,30.0,403.0,71.0,21.0,4.0,230.0,0.0174,0.0744,1.1536,0.017250353406527592,0.7671408604682716,6.259581464064923,1.1536,0.7671408604682716,0.1319090595827292,2,low
3746,Regional Centres and Other Regional Areas,1017.205202,6,382.0,382.0,1300.0,225.0,1312.0,17.0,307.0,69.0,17.0,13.0,172.0,0.0756,0.0554,1.0092,0.07287864541257255,0.6977366328937527,5.948034989180646,1.0092,0.6977366328937527,0.2749545416973504,3,medium-high
3747,Regional Centres and Other Regional Areas,1029.2665422,7,5054.0,5054.0,1560.0,300.0,1436.0,452.0,3720.0,627.0,365.0,66.0,2411.0,0.0274,0.1215,0.9205,0.02703133905103043,0.6525855688038225,8.528133131454572,0.9205,0.6525855688038225,0.16552945357246848,2,low
3749,Regional Centres and Other Regional Areas,1058.0685417,9,2123.0,2123.0,1614.0,300.0,1663.0,151.0,1662.0,265.0,125.0,18.0,1025.0,0.0176,0.0909,1.0304,0.017446913603720648,0.7082328179779862,7.66105638236183,1.0304,0.7082328179779862,0.132664991614216,2,low
3750,Regional Centres and Other Regional Areas,1001.7889021,5,24407.0,24407.0,2000.0,391.0,1979.0,2198.0,21886.0,4542.0,1706.0,749.0,11998.0,0.0624,0.1004,0.9895,0.06053049974003235,0.6878833508848463,10.102666226396506,0.9895,0.6878833508848463,0.24979991993593592,2,low
3751,Regional Centres and Other Regional Areas,983.4217306,4,150.0,150.0,3500.0,390.0,1375.0,14.0,115.0,11.0,10.0,0.0,62.0,0.0,0.1217,0.3929,0.0,0.3313879047118487,5.017279836814924,0.3929,0.3313879047118487,0.0,2,low
3752,Regional Centres and Other Regional Areas,1036.4541433,7,24989.0,24989.0,1900.0,390.0,2078.0,2766.0,21990.0,4210.0,1657.0,704.0,13653.0,0.0516,0.1258,1.0937,0.050312813873589095,0.7389328357090785,10.126231023828998,1.0937,0.7389328357090785,0.22715633383201095,2,low
3753,Regional Centres and Other Regional Areas,1041.0861441,8,4642.0,4642.0,2052.0,400.0,2266.0,389.0,4122.0,906.0,242.0,105.0,2454.0,0.0428,0.0944,1.1043,0.04190940307720961,0.7439828702624407,8.443115988019922,1.1043,0.7439828702624407,0.20688160865577201,2,low
3754,Regional Centres and Other Regional Areas,1038.6365121,8,50494.0,50494.0,1962.0,390.0,2086.0,6106.0,45102.0,9251.0,3919.0,1321.0,26523.0,0.0498,0.1354,1.0632,0.04859966983606234,0.7242581755849979,10.829629600460658,1.0632,0.7242581755849979,0.22315913604421397,2,low
3755,Regional Centres and Other Regional Areas,1059.5391709,9,246.0,246.0,2550.0,388.0,1520.0,13.0,209.0,23.0,7.0,5.0,104.0,0.0481,0.0622,0.5961,0.046979001193994605,0.46756315370637563,5.5093883366279774,0.5961,0.46756315370637563,0.2193171219946131,2,low
3756,Regional Centres and Other Regional Areas,1004.8615385,6,15931.0,15931.0,1733.0,360.0,1910.0,2040.0,13731.0,2937.0,1045.0,385.0,8129.0,0.0474,0.1486,1.1021,0.04631090286325025,0.7429368450624609,9.676084944301534,1.1021,0.7429368450624609,0.2177154105707724,0,high
3757,Regional Centres and Other Regional Areas,1026.1609244,7,9735.0,9735.0,1950.0,349.0,1754.0,1091.0,7875.0,1513.0,428.0,154.0,4706.0,0.0327,0.1385,0.8995,0.03217673169522125,0.6415906936455432,9.183585634667363,0.8995,0.6415906936455432,0.18083141320025126,2,low
3758,Regional Centres and Other Regional Areas,1054.3053998,8,2281.0,2281.0,1900.0,305.0,2091.0,144.0,1925.0,405.0,45.0,32.0,1145.0,0.0279,0.0748,1.1005,0.027517886036739245,0.7421754116272997,7.732807530422021,1.1005,0.7421754116272997,0.16703293088490065,2,low
3759,Regional Centres and Other Regional Areas,1098.7549144,10,1063.0,1063.0,2167.0,350.0,2367.0,94.0,899.0,168.0,18.0,16.0,597.0,0.0268,0.1046,1.0923,0.026447170014848292,0.7382639393630684,6.96979066990159,1.0923,0.7382639393630684,0.163707055437449,2,low
3760,Regional Centres and Other Regional Areas,1136.2134725,10,356.0,356.0,2167.0,278.0,2468.0,21.0,302.0,52.0,4.0,4.0,215.0,0.0186,0.0695,1.1389,0.01842913546836719,0.7602916781892757,5.877735781779639,1.1389,0.7602916781892757,0.13638181696985854,2,low
3761,Regional Centres and Other Regional Areas,1070.5060806,9,1186.0,1186.0,2167.0,340.0,2216.0,116.0,992.0,185.0,20.0,20.0,608.0,0.0329,0.1169,1.0226,0.032370380030450716,0.704383812485933,7.079184394609668,1.0226,0.704383812485933,0.18138357147217055,2,low
3762,Regional Centres and Other Regional Areas,1076.5135296,9,117.0,117.0,1800.0,210.0,2036.0,9.0,95.0,18.0,7.0,4.0,63.0,0.0635,0.0947,1.1311,0.06156535565815483,0.7566382783411432,4.770684624465665,1.1311,0.7566382783411432,0.2519920633670831,2,low
3763,Regional Centres and Other Regional Areas,1024.5597008,7,1662.0,1662.0,1733.0,300.0,1737.0,143.0,1319.0,350.0,31.0,30.0,881.0,0.0341,0.1084,1.0023,0.033531483208792325,0.6942965198164668,7.416378479192928,1.0023,0.6942965198164668,0.18466185312619388,2,low
3764,Regional Centres and Other Regional Areas,1012.0987222,6,10578.0,10578.0,1690.0,338.0,1597.0,1183.0,8399.0,1663.0,701.0,225.0,5097.0,0.0441,0.1409,0.945,0.04315527031392761,0.6652619770704096,9.266626182986775,0.945,0.6652619770704096,0.21,2,low
3765,Regional Centres and Other Regional Areas,1068.0797435,9,6900.0,6900.0,2000.0,365.0,2088.0,535.0,5817.0,1196.0,198.0,110.0,3580.0,0.0307,0.092,1.044,0.030238183060609998,0.714908672341458,8.839421607620602,1.044,0.714908672341458,0.17521415467935234,2,low
3766,Regional Centres and Other Regional Areas,1090.8785243,10,1277.0,1277.0,1950.0,416.0,2087.0,73.0,1040.0,261.0,27.0,25.0,687.0,0.0364,0.0702,1.0703,0.03575316970581786,0.7276935243125288,7.15305163493748,1.0703,0.7276935243125288,0.19078784028338913,2,low
3767,Regional Centres and Other Regional Areas,1072.692683,9,1271.0,1271.0,2167.0,415.0,2055.0,109.0,1042.0,229.0,42.0,28.0,669.0,0.0419,0.1046,0.9483,0.04104596943600097,0.6669571974697045,7.148345743900068,0.9483,0.6669571974697045,0.2046948949045872,2,low
3770,Regional Centres and Other Regional Areas,1062.4138196,9,3306.0,3306.0,1950.0,360.0,2014.0,298.0,2796.0,536.0,128.0,43.0,1808.0,0.0238,0.1066,1.0328,0.023521195041345824,0.7094141530238173,8.103796712981794,1.0328,0.7094141530238173,0.15427248620541514,2,low
3775,Regional Centres and Other Regional Areas,1071.0145192,9,4080.0,4080.0,2015.0,380.0,1875.0,330.0,3389.0,652.0,156.0,48.0,2145.0,0.0224,0.0974,0.9305,0.022152804641133304,0.657779036722154,8.314097335405807,0.9305,0.657779036722154,0.14966629547095767,2,low
3777,Regional Centres and Other Regional Areas,1014.4633834,6,10922.0,10922.0,1733.0,350.0,1517.0,1246.0,8530.0,1743.0,614.0,176.0,5319.0,0.0331,0.1461,0.8754,0.03256399087326267,0.6288219700033877,9.298625936843543,0.8754,0.6288219700033877,0.1819340539866025,2,low
3778,Regional Centres and Other Regional Areas,1042.1677182,8,201.0,201.0,1472.0,191.0,1542.0,21.0,144.0,31.0,5.0,5.0,114.0,0.0439,0.1458,1.0476,0.04296369943211568,0.7166683756012912,5.308267697401205,1.0476,0.7166683756012912,0.20952326839756963,3,medium-high
3779,Regional Centres and Other Regional Areas,992.26430436,5,501.0,501.0,1272.0,300.0,1078.0,24.0,363.0,43.0,50.0,12.0,206.0,0.0583,0.0661,0.8475,0.056663847117541744,0.6138333738402197,6.218600119691729,0.8475,0.6138333738402197,0.24145392935299273,3,medium-high
3781,Regional Centres and Other Regional Areas,1041.2318795,8,4638.0,4638.0,1755.0,370.0,1993.0,465.0,3798.0,969.0,115.0,83.0,2404.0,0.0345,0.1224,1.1356,0.03391821820346067,0.7587476376438941,8.442254104751743,1.1356,0.7587476376438941,0.1857417562100671,2,low
3782,Regional Centres and Other Regional Areas,1067.7164815,9,7974.0,7974.0,2000.0,383.0,2133.0,624.0,6845.0,1414.0,207.0,137.0,4283.0,0.032,0.0912,1.0665,0.03149866705937099,0.72585635496965,8.984066927653044,1.0665,0.72585635496965,0.17888543819998318,2,low
3783,Regional Centres and Other Regional Areas,1047.0240525,8,2559.0,2559.0,1907.0,360.0,2002.0,209.0,2043.0,420.0,96.0,38.0,1290.0,0.0295,0.1023,1.0498,0.029073247485707086,0.7177422274153256,7.847762537473608,1.0498,0.7177422274153256,0.17175564037317667,2,low
3785,Regional Centres and Other Regional Areas,1081.4700545,10,69.0,69.0,2167.0,401.0,2187.0,10.0,57.0,11.0,0.0,3.0,35.0,0.0857,0.1754,1.0092,0.08222494025566938,0.6977366328937527,4.248495242049359,1.0092,0.6977366328937527,0.29274562336608895,2,low
3786,Regional Centres and Other Regional Areas,1090.939392,10,1524.0,1524.0,2167.0,400.0,2393.0,87.0,1292.0,294.0,30.0,30.0,849.0,0.0353,0.0673,1.1043,0.03469123978993036,0.7439828702624407,7.329749689041512,1.1043,0.7439828702624407,0.18788294228055935,2,low
3787,Regional Centres and Other Regional Areas,1071.4079282,9,961.0,961.0,2032.0,410.0,2153.0,109.0,834.0,169.0,34.0,19.0,542.0,0.0351,0.1307,1.0595,0.03449804040756744,0.7224632348939984,6.8690144506657065,1.0595,0.7224632348939984,0.18734993995195195,2,low
3788,Regional Centres and Other Regional Areas,1063.8546983,9,1773.0,1773.0,2000.0,398.0,1995.0,159.0,1408.0,306.0,77.0,36.0,929.0,0.0388,0.1129,0.9975,0.03806620080645633,0.6918963986582927,7.480992162869525,0.9975,0.6918963986582927,0.19697715603592209,2,low
3789,Regional Centres and Other Regional Areas,1079.0843696,10,294.0,294.0,2500.0,355.0,2408.0,22.0,240.0,47.0,9.0,7.0,140.0,0.05,0.0917,0.9632,0.04879016416943201,0.6745757949745099,5.68697535633982,0.9632,0.6745757949745099,0.22360679774997896,2,low
3791,Regional Centres and Other Regional Areas,1082.2037413,10,1418.0,1418.0,2028.0,347.0,2003.0,110.0,1191.0,270.0,49.0,32.0,779.0,0.0411,0.0924,0.9877,0.04027784649857016,0.6869781914144163,7.257707677160043,0.9877,0.6869781914144163,0.2027313493271329,2,low
3792,Regional Centres and Other Regional Areas,1077.3655982,9,1046.0,1046.0,2085.0,415.0,2092.0,82.0,916.0,193.0,25.0,19.0,562.0,0.0338,0.0895,1.0034,0.03324133377980188,0.6948457371955268,6.953684210870537,1.0034,0.6948457371955268,0.18384776310850234,2,low
3793,Regional Centres and Other Regional Areas,1041.3542927,8,3651.0,3651.0,1915.0,369.0,1722.0,408.0,3053.0,582.0,186.0,60.0,1824.0,0.0329,0.1336,0.8992,0.032370380030450716,0.6414327448732665,8.20303024171486,0.8992,0.6414327448732665,0.18138357147217055,2,low
3795,Regional Centres and Other Regional Areas,1061.6475354,9,1323.0,1323.0,2167.0,350.0,2158.0,77.0,1136.0,166.0,42.0,18.0,714.0,0.0252,0.0678,0.9958,0.024887715507778994,0.6910449724680751,7.188412736496954,0.9958,0.6910449724680751,0.15874507866387544,2,low
3796,Regional Centres and Other Regional Areas,1050.9871159,8,9799.0,9799.0,2000.0,365.0,2045.0,873.0,8524.0,1874.0,308.0,180.0,5471.0,0.0329,0.1024,1.0225,0.032370380030450716,0.7043343699505097,9.190137664658664,1.0225,0.7043343699505097,0.18138357147217055,2,low
3797,Regional Centres and Other Regional Areas,989.48761111,5,3764.0,3764.0,1797.0,300.0,1335.0,401.0,2810.0,568.0,212.0,64.0,1715.0,0.0373,0.1427,0.7429,0.0366211834556453,0.5555503925454989,8.233503140233994,0.7429,0.5555503925454989,0.19313207915827965,2,low
3799,Regional Centres and Other Regional Areas,959.83592476,3,5951.0,5951.0,1412.0,300.0,1226.0,838.0,4172.0,1041.0,302.0,136.0,2619.0,0.0519,0.2009,0.8683,0.05059805276309138,0.6250289264836547,8.691482576512929,0.8683,0.6250289264836547,0.22781571499789036,0,high
3809,Regional Centres and Other Regional Areas,1058.0358336,9,19662.0,19662.0,2000.0,396.0,2123.0,2154.0,17191.0,3769.0,1748.0,468.0,10991.0,0.0426,0.1253,1.0615,0.0417175933518685,0.7234338731648177,9.886493976159556,1.0615,0.7234338731648177,0.20639767440550294,2,low
3810,Regional Centres and Other Regional Areas,985.59060406,4,55588.0,55588.0,1733.0,351.0,1677.0,7818.0,46182.0,8749.0,5711.0,1441.0,27624.0,0.0522,0.1693,0.9677,0.050883210314569806,0.6768653479856624,10.925740618938798,0.9677,0.6768653479856624,0.22847319317591724,0,high
